osmid,x,y
4886250352,-73.9573589,40.7609238
4888388399,-73.95068,40.810843
4899886546,-74.008024,40.7518021
4899886584,-74.0072533,40.7538388
5004570627,-73.9711777,40.8010338
5004570630,-73.966962,40.8075991
5004570631,-73.966476,40.8082218
5004570632,-73.9657902,40.8088175
5004570644,-73.9673729,40.8069441
5004570651,-73.9692822,40.8036478
5004570653,-73.9643865,40.8107511
5048446874,-73.9413213,40.8481992
5048446875,-73.9410566,40.8490101
5051482018,-73.9316097,40.8688397
5071822871,-73.919497,40.8681842
5079840928,-73.9787954,40.71572
5079840929,-73.985479,40.7177385
5131026388,-73.9758876,40.7447916
5137743341,-73.9747585,40.7342233
5137747688,-73.9748022,40.7353722
5137978709,-73.9743536,40.7323695
5145323793,-73.9720829,40.7267944
5145330172,-73.9734571,40.7292368
5145531517,-73.9739988,40.7312335
5151708184,-74.0031249,40.7277347
5159433792,-73.9962656,40.7219524
5161246307,-73.9961338,40.7161492
5163687759,-73.9594365,40.7578199
5165632724,-74.0005227,40.756043
5173594703,-73.9848249,40.7176795
5174867983,-73.9794215,40.7173006
5216470727,-74.0050623,40.7230023
5286408252,-73.9777111,40.7340705
5333189421,-73.9355196,40.8314909
5333189422,-73.9356297,40.8315256
5333189423,-73.93571,40.8312003
5333189424,-73.935819,40.8312441
5333189426,-73.9358552,40.8309992
5333189427,-73.9360476,40.8307376
5333189428,-73.9362077,40.8305317
5378284711,-74.0008364,40.7087864
5378686574,-73.9361896,40.8147982
5426969134,-73.9619994,40.755104
5482291262,-73.9324189,40.8044078
5542680310,-73.9634512,40.7658448
5542680312,-73.9630103,40.7657768
5542680313,-73.9630757,40.7656844
5545401594,-73.9986254,40.7502671
5550244687,-73.9612132,40.7648965
5550244688,-73.9615991,40.7650445
5550244689,-73.9615207,40.7651489
5706568625,-73.9805837,40.7699178
5706568658,-73.9926598,40.713169
5706568771,-73.9730294,40.7642754
5706569898,-74.0005291,40.7184349
5706569905,-74.004026,40.716871
5730369220,-74.006123,40.7501036
5749215967,-73.93985,40.7858728
5763775589,-73.9586275,40.8150353
5779545445,-73.9683571,40.7478125
5796726888,-73.9925624,40.7143885
5798966629,-73.9885765,40.7229688
5799117240,-73.9999657,40.7268876
5799117244,-73.9983091,40.7262337
5799766717,-73.9941336,40.7105597
5804835269,-73.9874808,40.7161863
5812723033,-74.0111062,40.7156024
5812723035,-74.0103517,40.7188059
5812723036,-74.010766,40.7169068
5815234915,-74.0150777,40.7097119
5837088104,-74.0034387,40.7325066
5837088105,-74.0035825,40.7322539
5838916777,-73.9596504,40.8011565
5843576975,-73.9341955,40.8142114
5849918502,-73.9994252,40.74401
5849918504,-73.9892961,40.7579117
5852272391,-73.9666582,40.7532743
5959765085,-73.9319966,40.8054723
5993830853,-73.9665034,40.7533202
6086355078,-73.9495987,40.7684951
6133355290,-73.9662667,40.7536872
6166333235,-73.974462,40.7464433
6166333236,-73.9740538,40.7463171
6166333257,-73.9754887,40.7471196
6166333258,-73.9754531,40.7469455
6166413694,-73.9731825,40.7456301
6166413696,-73.9734423,40.7456626
6166969757,-73.9624703,40.8048929
6173564360,-73.9821059,40.7729979
6176483595,-73.9639021,40.7612397
6176628861,-73.9709232,40.745191
6177439749,-73.9615014,40.7602517
6177439750,-73.969259,40.7635085
6177439752,-73.9694394,40.7635851
6177439759,-73.9661278,40.7621951
6181480033,-73.9479214,40.7871229
6185259892,-73.9443831,40.779687
6185447546,-73.9459707,40.7720711
6198320765,-73.9572758,40.8168973
6207264908,-73.98161,40.778601
6211332483,-74.0031635,40.7391128
6211334202,-74.0055274,40.7368828
6213204061,-74.005314,40.736611
6216836461,-73.9319863,40.7954456
6223571521,-73.9625801,40.8100102
6223571522,-73.9623955,40.8099318
6223571523,-73.9630374,40.809363
6223571524,-73.9628599,40.8092888
6223969260,-73.9881935,40.7483045
6262915547,-74.0076543,40.7083391
6262915548,-74.007454,40.7072416
6266152785,-73.9300369,40.8018953
6289180287,-73.9443514,40.782228
6289180295,-73.9444401,40.7822424
6289180298,-73.9441571,40.7805009
6330018917,-73.9922797,40.7124807
6331080434,-73.9750336,40.7341911
6331080435,-73.9787384,40.7360982
6417761624,-74.0145419,40.7105022
6431058183,-73.9529182,40.807775
6511274595,-73.9335118,40.8070815
6515269079,-73.9307963,40.8026118
6516908811,-73.934988,40.8093528
6518638079,-74.0040312,40.7382262
6572026580,-73.9756299,40.7405824
6575692624,-74.0033826,40.7589304
6636032331,-74.0010703,40.7545209
6680686184,-73.9679487,40.7595538
6680686985,-73.9674539,40.7602235
6744466013,-73.9615722,40.7627226
6813350876,-73.9612283,40.8158273
6867580414,-73.9604157,40.8179509
6868145381,-73.9640405,40.8113749
6882378422,-73.9249627,40.8610468
6885524021,-73.9537325,40.8253058
6885524030,-73.9552907,40.8236481
6928075146,-73.9966945,40.7610298
6979088365,-73.9536712,40.8253369
6979088367,-73.9536804,40.8254264
7004393049,-73.9677238,40.8028712
7037071175,-73.9970628,40.754589
7050687060,-73.9862242,40.7722805
7073877295,-74.0038049,40.7583508
7076060066,-73.9480532,40.792956
7076060068,-73.9477848,40.7928444
7106818623,-73.9688537,40.7859742
7106818626,-73.9693444,40.7852965
7106818627,-73.9683927,40.786605
7132405535,-73.9993221,40.7159216
7132405537,-74.0007903,40.7152927
7132405547,-74.0001422,40.7161965
7132405548,-73.9995713,40.7139391
7132814246,-73.9394511,40.8414195
7137281959,-73.9748309,40.7370745
7137281963,-73.9750826,40.737103
7147636389,-73.9739374,40.7309615
7280430895,-73.9978497,40.7614359
7320943370,-73.9366136,40.7915137
7372860100,-73.9883247,40.7432751
7443621689,-73.9935659,40.7712271
7476387556,-73.9858682,40.7175217
7476469426,-73.9807107,40.7122116
7476968854,-74.0008309,40.7130206
7476968855,-74.0008317,40.7130782
7480301864,-73.9887754,40.7229037
7480301865,-73.9886328,40.7229845
7480301866,-73.9885922,40.7228463
7480301986,-73.990218,40.7140532
7480301987,-73.9928102,40.7143695
7480346927,-73.9928559,40.714701
7480410410,-73.9933988,40.7153571
7491182055,-73.9562099,40.8222735
7491182059,-73.9554447,40.82357
7491225319,-73.9568342,40.8217442
7499263656,-73.981322,40.7143755
7500756892,-73.9829775,40.7174266
7541804760,-73.9359166,40.8121376
7541804761,-73.9376408,40.8127563
7541804762,-73.9360803,40.8120958
7552138519,-73.9804466,40.7190179
7598970693,-73.9550848,40.8120077
7611215246,-73.9990984,40.7133759
7612925053,-73.9860372,40.717694
7616585434,-73.9364361,40.8115063
7616688918,-73.9607211,40.817536
7620445877,-73.9528149,40.8033426
7620540917,-73.9639549,40.8113373
7620631148,-73.9574917,40.82116
7641820943,-73.9312131,40.8017651
7732243546,-73.9582498,40.8047385
7732243558,-73.9529549,40.8102667
7732243565,-73.9530244,40.8100675
7732243573,-73.9362392,40.8146523
7732243576,-73.9348857,40.8116473
7732551670,-73.9621672,40.8160871
7732571885,-73.9621943,40.813975
7732571915,-73.9595343,40.8170513
7732571917,-73.9602771,40.8181374
7732653969,-73.9559061,40.8187602
7732653970,-73.9561236,40.8188507
7732653971,-73.9554594,40.8193913
7732654931,-73.9579439,40.8163681
7732654932,-73.9574823,40.8169788
7777321715,-73.9441827,40.7922463
7785782284,-73.9677213,40.8054609
7801840675,-73.9614548,40.7961189
7802856341,-73.978289,40.7730391
7802856349,-73.9778345,40.7736592
7802856352,-73.9787387,40.7724211
7802856356,-73.9769198,40.7749199
7802856365,-73.9792016,40.7717854
7802856372,-73.9773736,40.774293
7907957252,-73.9505849,40.8319585
7910052385,-73.9768851,40.7958825
7911307251,-73.9431498,40.8502315
7911307278,-73.9430999,40.8504433
7912855687,-73.9828455,40.7850603
7925143983,-73.9343366,40.8013714
8122411159,-73.9780243,40.7514017
8133385388,-73.9674577,40.7604309
8262936580,-74.0084808,40.7115948
8262936586,-74.0082065,40.7113856
8266778883,-73.9435661,40.8455477
8288270047,-74.0085554,40.744116
8316781084,-73.9317718,40.8461866
8344404000,-73.9401219,40.8404944
8344404001,-73.9402787,40.8405794
8482948064,-73.9815498,40.7438832
8584769108,-73.9244468,40.8762844
8648032265,-74.0057654,40.7293914
8648032268,-74.0052199,40.7293021
8677891126,-73.9758231,40.7471427
8828140387,-73.9443667,40.7797691
8840333846,-74.0104404,40.7115277
8840333851,-74.0101209,40.7120585
8904913030,-73.9314426,40.8590785
8996353563,-74.0032974,40.7204261
9019680388,-73.9982421,40.7608084
9019680389,-73.9987232,40.7601279
9019680390,-73.9991474,40.7595007
9094916641,-73.9586191,40.8216922
9121386334,-74.004002,40.7131034
9121386338,-74.003649,40.7136604
9140654137,-73.9776221,40.752195
9140924713,-73.9947818,40.7700061
9150529694,-73.9584358,40.8007703
9150629570,-73.9362364,40.825397
9153702893,-73.9344127,40.8056191
9166033061,-73.9863339,40.7221638
9166033062,-73.9862671,40.7222849
9166213997,-73.9412291,40.8513693
9168918373,-73.9756094,40.7972178
9170816531,-73.9821074,40.7728902
9170816532,-73.9820473,40.772973
9177424867,-73.9821832,40.7778034
9177424868,-73.982096,40.7779122
9177540204,-73.9672227,40.7605454
9181525951,-74.0155138,40.7077036
9338511504,-73.9342479,40.859313
9410604941,-74.0153067,40.7071569
9421657722,-73.9989285,40.7593214
9421943093,-73.9993866,40.7571762
9490559521,-73.9317759,40.8009701
9515699765,-73.9585365,40.815168
9563435886,-73.9215062,40.8609294
9563769790,-73.9390988,40.8515311
9566822907,-73.9513367,40.8311923
9566822912,-73.9510744,40.8312537
9566938928,-73.9390379,40.8493326
9607729579,-74.0104866,40.7298235
9609713318,-74.0107686,40.7291265
9611529610,-74.0112014,40.7257225
9611529611,-74.0110551,40.7251662
9802614798,-74.0162175,40.7079294
9802614802,-74.0166595,40.7081012
9807801426,-73.9949943,40.7553161
9906953435,-73.9540564,40.76527
9906966855,-73.9776047,40.7130646
9908501348,-73.9294477,40.8474401
9915469769,-73.9893412,40.7760616
9971300853,-73.9973473,40.7543104
10128931543,-73.9584715,40.8206298
10128931544,-73.9579057,40.8203839
10282972213,-74.0111434,40.7132206
10316226053,-74.0133569,40.7058049
10853807645,-74.0069155,40.7244946
10858288590,-74.0050314,40.7570689
11002109566,-74.0115938,40.7035808
11017186435,-73.995756,40.7679993
11017186436,-73.9964256,40.767453
11017186437,-73.9966708,40.7667421
11017186444,-73.9948467,40.7692548
11017187935,-73.9973383,40.7662041
11017187936,-73.997582,40.7654893
11017187937,-73.9984938,40.7642347
11027819091,-74.0086893,40.7423241
11027912161,-74.0087415,40.7431307
11027912164,-74.0081247,40.7453865
11038072103,-73.9847427,40.7112481
11038072104,-73.9848963,40.7117109
11038072433,-73.9833262,40.714972
11038072465,-73.9842712,40.7151841
11038072541,-73.9867312,40.7159286
11049420899,-74.0084392,40.7447567
11062719791,-74.0011844,40.7364599
11252642361,-73.9987281,40.7593314
11337295598,-73.9745165,40.7491249
11337295601,-73.9753877,40.7494918
11337295604,-73.9760552,40.7514392
11337295608,-73.9744575,40.7507646
11496014189,-73.9958402,40.7166167
11496014207,-73.9960588,40.7162686
11543660372,-73.9746686,40.7395275
11655721345,-73.9793825,40.7844847
11655721348,-73.9789064,40.7851211
11655721350,-73.9784379,40.7857555
11655721355,-73.9775145,40.7870124
11655721360,-73.9814187,40.7810772
11659009136,-74.0080184,40.723234
11728146527,-74.0039587,40.7394578
11803957851,-73.9678739,40.8004669
11803957852,-73.9680927,40.8005602
11868048948,-73.9592517,40.7589763
11868048950,-73.9592329,40.7590014
11942111840,-73.9747018,40.7460356
11942111842,-73.9741058,40.7462544
12029862494,-73.9649132,40.8083988
